Continent	Sex	Religion	D_INTERVIEW	Question_col
Europe	Female	Muslim	196070582	Q124
Europe	Female	Muslim	196070653	Q124
Europe	Female	Other	643070958	Q124
Europe	Female	Other	51071210	Q124
Europe	Female	Other	51070064	Q124
Europe	Female	Other	826070864	Q124
Europe	Female	Other	643070887	Q124
Europe	Female	Orthodox (Russian/Greek/etc.)	642070591	Q124
Europe	Female	Orthodox (Russian/Greek/etc.)	688070389	Q124
Europe	Female	Orthodox (Russian/Greek/etc.)	300070588	Q124
Europe	Female	Orthodox (Russian/Greek/etc.)	51070593	Q124
Europe	Female	Orthodox (Russian/Greek/etc.)	300070586	Q124
Europe	Female	Do not belong to a denomination	203070203	Q124
Europe	Female	Do not belong to a denomination	528071504	Q124
Europe	Female	Do not belong to a denomination	826071491	Q124
Europe	Female	Do not belong to a denomination	276071211	Q124
Europe	Female	Do not belong to a denomination	826071950	Q124
Europe	Female	Roman Catholic	804070954	Q124
Europe	Female	Roman Catholic	909070250	Q124
Europe	Female	Roman Catholic	203070175	Q124
Europe	Female	Roman Catholic	703070447	Q124
Europe	Female	Roman Catholic	804070167	Q124
Europe	Female	Protestant	276070249	Q124
Europe	Female	Protestant	276070777	Q124
Europe	Female	Protestant	703070979	Q124
Europe	Female	Protestant	528070024	Q124
Europe	Female	Protestant	528071643	Q124
Europe	Female	Other Christian (Evangelical/Pentecostal/Fee church/etc.)	826070704	Q124
Europe	Female	Other Christian (Evangelical/Pentecostal/Fee church/etc.)	703070725	Q124
Europe	Female	Other Christian (Evangelical/Pentecostal/Fee church/etc.)	909070033	Q124
Europe	Female	Other Christian (Evangelical/Pentecostal/Fee church/etc.)	826070004	Q124
Europe	Female	Other Christian (Evangelical/Pentecostal/Fee church/etc.)	826071319	Q124
South America	Male	Other	32070522	Q124
South America	Male	Other	76071206	Q124
South America	Male	Other	76070249	Q124
South America	Male	Other	152070696	Q124
South America	Male	Other	604071267	Q124
South America	Male	Do not belong to a denomination	218070707	Q124
South America	Male	Do not belong to a denomination	68070092	Q124
South America	Male	Do not belong to a denomination	170076481	Q124
South America	Male	Do not belong to a denomination	152070652	Q124
South America	Male	Do not belong to a denomination	152070333	Q124
South America	Male	Roman Catholic	152070975	Q124
South America	Male	Roman Catholic	76070871	Q124
South America	Male	Roman Catholic	862071045	Q124
South America	Male	Roman Catholic	218070544	Q124
South America	Male	Roman Catholic	76070907	Q124
South America	Male	Protestant	76071356	Q124
South America	Male	Protestant	76071813	Q124
South America	Male	Protestant	862070355	Q124
South America	Male	Protestant	152070565	Q124
South America	Male	Protestant	604071236	Q124
South America	Male	Other Christian (Evangelical/Pentecostal/Fee church/etc.)	604070358	Q124
South America	Male	Other Christian (Evangelical/Pentecostal/Fee church/etc.)	170076094	Q124
South America	Male	Other Christian (Evangelical/Pentecostal/Fee church/etc.)	604071131	Q124
South America	Male	Other Christian (Evangelical/Pentecostal/Fee church/etc.)	170072987	Q124
South America	Male	Other Christian (Evangelical/Pentecostal/Fee church/etc.)	170072727	Q124
South America	Female	Other	604071011	Q124
South America	Female	Other	604070735	Q124
South America	Female	Other	218071019	Q124
South America	Female	Other	32070549	Q124
South America	Female	Other	76070044	Q124
South America	Female	Do not belong to a denomination	218071119	Q124
South America	Female	Do not belong to a denomination	218071144	Q124
South America	Female	Do not belong to a denomination	32070020	Q124
South America	Female	Do not belong to a denomination	170077323	Q124
South America	Female	Do not belong to a denomination	170076742	Q124
South America	Female	Roman Catholic	604070044	Q124
South America	Female	Roman Catholic	170076289	Q124
South America	Female	Roman Catholic	170075659	Q124
South America	Female	Roman Catholic	32070068	Q124
South America	Female	Roman Catholic	604070197	Q124
South America	Female	Protestant	76070170	Q124
South America	Female	Protestant	76071674	Q124
South America	Female	Protestant	76071423	Q124
South America	Female	Protestant	604071101	Q124
South America	Female	Protestant	76071643	Q124
South America	Female	Other Christian (Evangelical/Pentecostal/Fee church/etc.)	68071114	Q124
South America	Female	Other Christian (Evangelical/Pentecostal/Fee church/etc.)	68071042	Q124
South America	Female	Other Christian (Evangelical/Pentecostal/Fee church/etc.)	68070916	Q124
South America	Female	Other Christian (Evangelical/Pentecostal/Fee church/etc.)	68071488	Q124
South America	Female	Other Christian (Evangelical/Pentecostal/Fee church/etc.)	170070534	Q124
Africa	Male	Muslim	818070844	Q124
Africa	Male	Muslim	504070987	Q124
Africa	Male	Muslim	434071083	Q124
Africa	Male	Muslim	788070821	Q124
Africa	Male	Muslim	788070439	Q124
Africa	Male	Orthodox (Russian/Greek/etc.)	231070882	Q124
Africa	Male	Orthodox (Russian/Greek/etc.)	231071151	Q124
Africa	Male	Orthodox (Russian/Greek/etc.)	231070227	Q124
Africa	Male	Orthodox (Russian/Greek/etc.)	231070948	Q124
Africa	Male	Orthodox (Russian/Greek/etc.)	231070833	Q124
Africa	Male	Do not belong to a denomination	716070468	Q124
Africa	Male	Do not belong to a denomination	404070061	Q124
Africa	Male	Do not belong to a denomination	716071184	Q124
Africa	Male	Do not belong to a denomination	716071176	Q124
Africa	Male	Do not belong to a denomination	716070832	Q124
Africa	Male	Roman Catholic	716070420	Q124
Africa	Male	Roman Catholic	716070689	Q124
Africa	Male	Roman Catholic	566070623	Q124
Africa	Male	Roman Catholic	716070693	Q124
Africa	Male	Roman Catholic	404070567	Q124
Africa	Male	Protestant	231070477	Q124
Africa	Male	Protestant	231070943	Q124
Africa	Male	Protestant	404070402	Q124
Africa	Male	Protestant	231070334	Q124
Africa	Male	Protestant	566070678	Q124
Africa	Female	Muslim	404070251	Q124
Africa	Female	Muslim	788071026	Q124
Africa	Female	Muslim	788070012	Q124
Africa	Female	Muslim	788070178	Q124
Africa	Female	Muslim	504070196	Q124
Africa	Female	Orthodox (Russian/Greek/etc.)	231070998	Q124
Africa	Female	Orthodox (Russian/Greek/etc.)	716070563	Q124
Africa	Female	Orthodox (Russian/Greek/etc.)	566070177	Q124
Africa	Female	Orthodox (Russian/Greek/etc.)	231070376	Q124
Africa	Female	Orthodox (Russian/Greek/etc.)	566070756	Q124
Africa	Female	Do not belong to a denomination	716071190	Q124
Africa	Female	Do not belong to a denomination	716070185	Q124
Africa	Female	Do not belong to a denomination	716070330	Q124
Africa	Female	Do not belong to a denomination	716070719	Q124
Africa	Female	Do not belong to a denomination	788070857	Q124
Africa	Female	Roman Catholic	716070126	Q124
Africa	Female	Roman Catholic	404070229	Q124
Africa	Female	Roman Catholic	716070915	Q124
Africa	Female	Roman Catholic	716070023	Q124
Africa	Female	Roman Catholic	716070032	Q124
Africa	Female	Protestant	566070849	Q124
Africa	Female	Protestant	231070994	Q124
Africa	Female	Protestant	566070119	Q124
Africa	Female	Protestant	404070726	Q124
Africa	Female	Protestant	231070152	Q124
North America	Male	Muslim	124070266	Q124
North America	Male	Muslim	124074603	Q124
North America	Male	Muslim	840072690	Q124
North America	Male	Muslim	124073205	Q124
North America	Male	Muslim	124074264	Q124
North America	Male	Other	124071687	Q124
North America	Male	Other	124074936	Q124
North America	Male	Other	840071679	Q124
North America	Male	Other	124074619	Q124
North America	Male	Other	124070670	Q124
North America	Male	Orthodox (Russian/Greek/etc.)	124073119	Q124
North America	Male	Orthodox (Russian/Greek/etc.)	124070992	Q124
North America	Male	Orthodox (Russian/Greek/etc.)	124074018	Q124
North America	Male	Orthodox (Russian/Greek/etc.)	124070325	Q124
North America	Male	Orthodox (Russian/Greek/etc.)	124072716	Q124
North America	Male	Do not belong to a denomination	840072901	Q124
North America	Male	Do not belong to a denomination	124073436	Q124
North America	Male	Do not belong to a denomination	124073065	Q124
North America	Male	Do not belong to a denomination	840072647	Q124
North America	Male	Do not belong to a denomination	124070827	Q124
North America	Male	Roman Catholic	124071951	Q124
North America	Male	Roman Catholic	320071099	Q124
North America	Male	Roman Catholic	630070795	Q124
North America	Male	Roman Catholic	124074318	Q124
North America	Male	Roman Catholic	558070287	Q124
North America	Male	Buddhist	840072459	Q124
North America	Male	Buddhist	124075385	Q124
North America	Male	Buddhist	124072131	Q124
North America	Male	Buddhist	124072751	Q124
North America	Male	Buddhist	840072719	Q124
North America	Male	Protestant	558070052	Q124
North America	Male	Protestant	320071200	Q124
North America	Male	Protestant	320070806	Q124
North America	Male	Protestant	840073206	Q124
North America	Male	Protestant	320070937	Q124
North America	Male	Other Christian (Evangelical/Pentecostal/Fee church/etc.)	630070412	Q124
North America	Male	Other Christian (Evangelical/Pentecostal/Fee church/etc.)	558070373	Q124
North America	Male	Other Christian (Evangelical/Pentecostal/Fee church/etc.)	630070900	Q124
North America	Male	Other Christian (Evangelical/Pentecostal/Fee church/etc.)	558070979	Q124
North America	Male	Other Christian (Evangelical/Pentecostal/Fee church/etc.)	558070461	Q124
North America	Male	Jew	124070226	Q124
North America	Male	Jew	124070639	Q124
North America	Male	Jew	840072222	Q124
North America	Male	Jew	124073544	Q124
North America	Male	Jew	124076065	Q124
North America	Female	Muslim	124073003	Q124
North America	Female	Muslim	840072812	Q124
North America	Female	Muslim	124072768	Q124
North America	Female	Muslim	840072305	Q124
North America	Female	Muslim	124073243	Q124
North America	Female	Other	124071227	Q124
North America	Female	Other	124071403	Q124
North America	Female	Other	124072132	Q124
North America	Female	Other	124070296	Q124
North America	Female	Other	840071069	Q124
North America	Female	Do not belong to a denomination	840071196	Q124
North America	Female	Do not belong to a denomination	124073060	Q124
North America	Female	Do not belong to a denomination	840072415	Q124
North America	Female	Do not belong to a denomination	840071867	Q124
North America	Female	Do not belong to a denomination	124072749	Q124
North America	Female	Roman Catholic	484070208	Q124
North America	Female	Roman Catholic	484071324	Q124
North America	Female	Roman Catholic	124072229	Q124
North America	Female	Roman Catholic	484070699	Q124
North America	Female	Roman Catholic	630070254	Q124
North America	Female	Buddhist	630070014	Q124
North America	Female	Buddhist	124072638	Q124
North America	Female	Buddhist	840072782	Q124
North America	Female	Buddhist	630070030	Q124
North America	Female	Buddhist	124072300	Q124
North America	Female	Protestant	124072687	Q124
North America	Female	Protestant	320070307	Q124
North America	Female	Protestant	840072675	Q124
North America	Female	Protestant	124071049	Q124
North America	Female	Protestant	840071827	Q124
North America	Female	Other Christian (Evangelical/Pentecostal/Fee church/etc.)	558070356	Q124
North America	Female	Other Christian (Evangelical/Pentecostal/Fee church/etc.)	840073539	Q124
North America	Female	Other Christian (Evangelical/Pentecostal/Fee church/etc.)	124074606	Q124
North America	Female	Other Christian (Evangelical/Pentecostal/Fee church/etc.)	630070856	Q124
North America	Female	Other Christian (Evangelical/Pentecostal/Fee church/etc.)	630070788	Q124
Oceania	Male	Do not belong to a denomination	554070122	Q124
Oceania	Male	Do not belong to a denomination	36070858	Q124
Oceania	Male	Do not belong to a denomination	36071022	Q124
Oceania	Male	Do not belong to a denomination	554070249	Q124
Oceania	Male	Do not belong to a denomination	554070629	Q124
Oceania	Male	Roman Catholic	36071260	Q124
Oceania	Male	Roman Catholic	36071472	Q124
Oceania	Male	Roman Catholic	36070028	Q124
Oceania	Male	Roman Catholic	36071691	Q124
Oceania	Male	Roman Catholic	36070626	Q124
Oceania	Male	Other Christian (Evangelical/Pentecostal/Fee church/etc.)	36070886	Q124
Oceania	Male	Other Christian (Evangelical/Pentecostal/Fee church/etc.)	554070926	Q124
Oceania	Male	Other Christian (Evangelical/Pentecostal/Fee church/etc.)	554070454	Q124
Oceania	Male	Other Christian (Evangelical/Pentecostal/Fee church/etc.)	36070902	Q124
Oceania	Male	Other Christian (Evangelical/Pentecostal/Fee church/etc.)	36070226	Q124
Oceania	Female	Do not belong to a denomination	554070918	Q124
Oceania	Female	Do not belong to a denomination	36071579	Q124
Oceania	Female	Do not belong to a denomination	36070870	Q124
Oceania	Female	Do not belong to a denomination	36070101	Q124
Oceania	Female	Do not belong to a denomination	36070779	Q124
Oceania	Female	Roman Catholic	36070791	Q124
Oceania	Female	Roman Catholic	554071058	Q124
Oceania	Female	Roman Catholic	554070378	Q124
Oceania	Female	Roman Catholic	36071128	Q124
Oceania	Female	Roman Catholic	36071337	Q124
Oceania	Female	Protestant	36070057	Q124
Oceania	Female	Protestant	36071001	Q124
Oceania	Female	Protestant	36070266	Q124
Oceania	Female	Protestant	36070651	Q124
Oceania	Female	Protestant	36070879	Q124
Oceania	Female	Other Christian (Evangelical/Pentecostal/Fee church/etc.)	554070741	Q124
Oceania	Female	Other Christian (Evangelical/Pentecostal/Fee church/etc.)	36071165	Q124
Oceania	Female	Other Christian (Evangelical/Pentecostal/Fee church/etc.)	36071623	Q124
Oceania	Female	Other Christian (Evangelical/Pentecostal/Fee church/etc.)	36070721	Q124
Oceania	Female	Other Christian (Evangelical/Pentecostal/Fee church/etc.)	554070925	Q124
Asia	Male	Muslim	458070082	Q122
Asia	Male	Muslim	792070537	Q122
Asia	Male	Muslim	368071180	Q122
Asia	Male	Muslim	400070349	Q122
Asia	Male	Muslim	792071926	Q122
Asia	Male	Other	158070613	Q122
Asia	Male	Other	158070172	Q122
Asia	Male	Other	158071167	Q122
Asia	Male	Other	158071120	Q122
Asia	Male	Other	392071062	Q122
Asia	Male	Orthodox (Russian/Greek/etc.)	410070537	Q122
Asia	Male	Orthodox (Russian/Greek/etc.)	422070921	Q122
Asia	Male	Orthodox (Russian/Greek/etc.)	398070142	Q122
Asia	Male	Orthodox (Russian/Greek/etc.)	398070558	Q122
Asia	Male	Orthodox (Russian/Greek/etc.)	417071099	Q122
Asia	Male	Do not belong to a denomination	156070053	Q122
Asia	Male	Do not belong to a denomination	392070079	Q122
Asia	Male	Do not belong to a denomination	344070184	Q122
Asia	Male	Do not belong to a denomination	410071097	Q122
Asia	Male	Do not belong to a denomination	392070755	Q122
Asia	Male	Roman Catholic	608070169	Q122
Asia	Male	Roman Catholic	410070395	Q122
Asia	Male	Roman Catholic	608070141	Q122
Asia	Male	Roman Catholic	446070279	Q122
Asia	Male	Roman Catholic	608070683	Q122
Asia	Male	Buddhist	764070116	Q122
Asia	Male	Buddhist	764070580	Q122
Asia	Male	Buddhist	702072010	Q122
Asia	Male	Buddhist	344070911	Q122
Asia	Male	Buddhist	104070159	Q122
Asia	Male	Protestant	344070103	Q122
Asia	Male	Protestant	104070487	Q122
Asia	Male	Protestant	344070492	Q122
Asia	Male	Protestant	360073116	Q122
Asia	Male	Protestant	360072969	Q122
Asia	Male	Other Christian (Evangelical/Pentecostal/Fee church/etc.)	458070575	Q122
Asia	Male	Other Christian (Evangelical/Pentecostal/Fee church/etc.)	458070950	Q122
Asia	Male	Other Christian (Evangelical/Pentecostal/Fee church/etc.)	458070741	Q122
Asia	Male	Other Christian (Evangelical/Pentecostal/Fee church/etc.)	608070291	Q122
Asia	Male	Other Christian (Evangelical/Pentecostal/Fee church/etc.)	608070285	Q122
Asia	Male	Hindu	702071837	Q122
Asia	Male	Hindu	702071262	Q122
Asia	Male	Hindu	702071088	Q122
Asia	Male	Hindu	360072371	Q122
Asia	Male	Hindu	50070469	Q122
Asia	Female	Muslim	368070441	Q122
Asia	Female	Muslim	417070629	Q122
Asia	Female	Muslim	368070581	Q122
Asia	Female	Muslim	586071678	Q122
Asia	Female	Muslim	586070074	Q122
Asia	Female	Other	158070205	Q122
Asia	Female	Other	702070752	Q122
Asia	Female	Other	446070781	Q122
Asia	Female	Other	158070499	Q122
Asia	Female	Other	158070668	Q122
Asia	Female	Orthodox (Russian/Greek/etc.)	417071078	Q122
Asia	Female	Orthodox (Russian/Greek/etc.)	417071086	Q122
Asia	Female	Orthodox (Russian/Greek/etc.)	422070402	Q122
Asia	Female	Orthodox (Russian/Greek/etc.)	398070149	Q122
Asia	Female	Orthodox (Russian/Greek/etc.)	417071035	Q122
Asia	Female	Do not belong to a denomination	702071152	Q122
Asia	Female	Do not belong to a denomination	156072567	Q122
Asia	Female	Do not belong to a denomination	156072650	Q122
Asia	Female	Do not belong to a denomination	446070576	Q122
Asia	Female	Do not belong to a denomination	496070741	Q122
Asia	Female	Roman Catholic	422070636	Q122
Asia	Female	Roman Catholic	608070384	Q122
Asia	Female	Roman Catholic	158071148	Q122
Asia	Female	Roman Catholic	608070674	Q122
Asia	Female	Roman Catholic	704070886	Q122
Asia	Female	Buddhist	104071078	Q122
Asia	Female	Buddhist	764070900	Q122
Asia	Female	Buddhist	496071371	Q122
Asia	Female	Buddhist	156071380	Q122
Asia	Female	Buddhist	764071232	Q122
Asia	Female	Protestant	360070204	Q122
Asia	Female	Protestant	702072002	Q122
Asia	Female	Protestant	360073182	Q122
Asia	Female	Protestant	360073150	Q122
Asia	Female	Protestant	344072029	Q122
Asia	Female	Other Christian (Evangelical/Pentecostal/Fee church/etc.)	458071165	Q122
Asia	Female	Other Christian (Evangelical/Pentecostal/Fee church/etc.)	446070948	Q122
Asia	Female	Other Christian (Evangelical/Pentecostal/Fee church/etc.)	458071022	Q122
Asia	Female	Other Christian (Evangelical/Pentecostal/Fee church/etc.)	458070078	Q122
Asia	Female	Other Christian (Evangelical/Pentecostal/Fee church/etc.)	458071201	Q122
Asia	Female	Hindu	360072413	Q122
Asia	Female	Hindu	104070838	Q122
Asia	Female	Hindu	702071318	Q122
Asia	Female	Hindu	50070605	Q122
Asia	Female	Hindu	360072434	Q122
Europe	Male	Muslim	300070456	Q122
